edgeID,n1,n2,triL,triR,len,mx,my,nLx,nLy
89,28,254,172,209,0.0302121668034063,-0.486930889361071,0.128787878787879,-0.501503756751635,-0.865155466932965
90,29,30,174,-1,0.0303030303030303,-0.5,0.0909090909090915,-1.0,-0.0
91,29,254,64,209,0.0302121668034062,-0.486930889361071,0.113636363636364,-0.501503756751629,0.865155466932969
92,29,255,64,174,0.0302121668034063,-0.486930889361071,0.098484848484849,-0.501503756751634,-0.865155466932966
93,30,31,368,-1,0.0303030303030303,-0.5,0.0606060606060612,-1.0,-0.0
94,30,255,174,175,0.0302121668034061,-0.486930889361071,0.0833333333333339,0.501503756751628,-0.865155466932969
95,30,256,175,368,0.0302121668034063,-0.486930889361071,0.0681818181818187,-0.501503756751634,-0.865155466932966
96,31,32,65,-1,0.0303030303030303,-0.5,0.0303030303030308,-1.0,-0.0
97,31,256,368,369,0.0302121668034062,-0.486930889361071,0.0530303030303036,0.50150375675163,-0.865155466932968
98,31,257,65,369,0.0302121668034063,-0.486930889361071,0.0378787878787884,0.501503756751634,0.865155466932966
99,32,33,342,-1,0.0303030303030302,-0.5,5.58580959264532e-16,-1.0,-0.0
100,32,257,65,343,0.0302121668034062,-0.486930889361071,0.0227272727272732,0.50150375675163,-0.865155466932968
101,32,258,342,343,0.0302121668034063,-0.486930889361071,0.007575757575758,0.501503756751633,0.865155466932966
102,33,34,67,-1,0.0303030303030303,-0.5,-0.0303030303030297,-1.0,-0.0
103,33,258,299,342,0.0302121668034062,-0.486930889361071,-0.007575757575757,-0.501503756751627,0.86515546693297
104,33,259,67,299,0.0302121668034063,-0.486930889361071,-0.0227272727272722,0.501503756751635,0.865155466932965
105,34,35,221,-1,0.0303030303030303,-0.5,-0.06060606060606,-1.0,-0.0
106,34,259,67,284,0.0302121668034061,-0.486930889361071,-0.0378787878787874,0.501503756751628,-0.865155466932969
107,34,260,221,284,0.0302121668034063,-0.486930889361071,-0.0530303030303025,0.501503756751635,0.865155466932965
108,35,36,69,-1,0.0303030303030304,-0.5,-0.0909090909090904,-1.0,-0.0
109,35,260,221,285,0.0302121668034061,-0.486930889361071,-0.0681818181818176,0.501503756751628,-0.865155466932969
