triID,cx,cy,v1,v2,v3,nbr12,nbr23,nbr31,n12x,n12y,n23x,n23y,n31x,n31y
575,-0.0151515151515148,0.46514903829619,395,228,229,818,367,596,0.865155466932964,-0.501503756751637,7.32747196252606e-15,1,-0.865155466932971,-0.501503756751626
576,-0.0151515151515149,0.43029807659238,550,395,551,1031,612,1180,0.865155466932968,0.50150375675163,-0.865155466932968,0.501503756751629,-1.46549439250522e-14,-1
577,-0.287878787878788,-0.46514903829619,441,280,281,604,8,545,-0.865155466932967,0.501503756751631,0,-1,0.865155466932967,0.501503756751631
578,-0.377798497160095,-0.349138410339006,819,712,820,1615,1412,1629,-0.501359753163525,0.865238925330922,-0.575526467636991,-0.81778315282799,0.994782535887103,0.102018166490218
579,-0.236683405696061,0.000289209490239803,341,174,173,580,288,180,-0.430823750812263,-0.902436089557622,0.99977850970093,-0.0210459388051027,-0.451263466033014,0.892390768791268
580,-0.24546933525611,-0.018747213720524,341,343,174,963,511,579,-0.981239285444977,-0.19279383988974,0.68067825488914,-0.732582495915016,0.430823750812263,0.902436089557622
581,0.46514903829619,-0.0757575757575761,476,318,319,572,199,582,-0.50150375675163,-0.865155466932968,1,1.8318679906315e-15,-0.501503756751633,0.865155466932966
582,0.456436297870237,-0.0606060606060609,476,319,477,581,507,907,0.501503756751633,-0.865155466932966,0.501503756751635,0.865155466932965,-1,3.66373598126299e-15
583,-0.136133558658878,-0.429668893228058,599,446,600,637,440,1189,-0.88114339251067,-0.472849153361606,0.86824395009718,-0.496137524401899,0.0151649060945586,0.999885006199785
584,-0.169892736296202,-0.202107256085418,533,376,377,900,401,501,0.42879693717099,-0.903400900305494,0.55851000967313,0.829497781247738,-0.995010133022457,-0.0997739203531255
585,0.166798975823529,-0.166906269125868,367,198,199,680,116,495,0.955297996868623,0.295644612971041,-0.71708539588761,0.696985319074017,-0.293514236809604,-0.955954702268928
586,0.0941243284302439,-0.226267451831998,369,201,370,811,235,891,0.520711657210347,0.853732610391131,-0.981712053777416,0.190371855766888,0.417682175810283,-0.908593198307355
587,-0.0363501488769664,-0.23221648774191,373,204,205,380,482,588,0.771413321485205,-0.636334414781382,0.130064131897528,0.991505583238815,-0.919923657376023,-0.392097519247344
588,-0.0571027369771836,-0.23931056290543,373,205,374,587,470,639,0.919923657376023,0.392097519247344,-0.696317276063236,0.717734108884255,-0.136199328613686,-0.990681453790865
589,0.46514903829619,0.227272727272727,486,328,329,590,150,642,-0.501503756751629,-0.865155466932968,1,3.66373598126301e-15,-0.501503756751638,0.865155466932963
590,0.456436297870237,0.212121212121212,486,485,328,839,161,589,-1,1.83186799063152e-15,0.501503756751629,-0.865155466932969,0.501503756751629,0.865155466932968
591,0.456261407962667,-0.395119642933973,466,465,308,1023,305,499,-0.999999397708635,-0.00109753467679084,0.515871423728651,-0.85666602254331,0.524224266530072,0.851580247763537
592,0.39542022997381,-0.435401643899684,617,463,464,539,565,679,-0.881841811911732,0.471545351757636,-0.0234565847409574,-0.999724856464163,0.893911339456219,0.448243814448776
593,0.439010817018332,0.181818181818181,637,484,485,773,542,840,-0.501503756751633,-0.865155466932966,1,-0,-0.501503756751632,0.865155466932967
594,0.456436297870237,0.151515151515151,483,326,484,194,406,1083,0.501503756751628,-0.865155466932969,0.501503756751626,0.86515546693297,-1,-0
595,0.0744569397864319,0.376547094887495,781,674,782,1561,1318,1731,0.898190895651851,0.439605635732899,-0.854101261873923,0.520106752951134,-0.0514589178634005,-0.998675112222352
596,-0.0303030303030299,0.456436297870237,395,229,396,575,601,612,0.865155466932971,0.501503756751626,-0.865155466932971,0.501503756751625,0,-1
597,0.0757575757575754,-0.46514903829619,453,292,293,640,292,550,-0.865155466932964,0.501503756751637,-7.32747196252604e-15,-1,0.865155466932971,0.501503756751625
598,0.181540758598805,-0.403625901471799,730,610,731,1331,136,1541,-0.866457334713902,-0.499251126308676,0.865155466932964,-0.501503756751637,0.0513804496880187,0.998679152375705
599,0.456436297870237,-0.0303030303030306,478,477,320,1041,507,693,-1,-0,0.501503756751628,-0.865155466932969,0.501503756751629,0.865155466932969
600,0.412760290936566,0.166586200237849,754,636,637,824,773,1288,-0.490707488392983,-0.871324371766939,1,1.0991207943789e-14,-0.502630064994787,0.864501600787029
601,-0.0454545454545449,0.46514903829619,396,229,230,596,31,602,0.865155466932971,-0.501503756751625,-7.32747196252605e-15,1,-0.865155466932963,-0.501503756751638
602,-0.0606060606060601,0.456436297870237,396,230,397,601,43,837,0.865155466932963,0.501503756751638,-0.865155466932965,0.501503756751636,1.83186799063149e-15,-1
603,-0.318181818181818,-0.46514903829619,440,279,280,772,319,604,-0.865155466932967,0.501503756751631,0,-1,0.865155466932968,0.50150375675163
604,-0.303030303030303,-0.456436297870237,440,280,441,603,577,711,-0.865155466932968,-0.50150375675163,0.865155466932967,-0.501503756751631,0,1
605,0.045454545454545,-0.46514903829619,452,291,292,113,378,640,-0.865155466932971,0.501503756751625,5.49560397189454e-15,-1,0.865155466932964,0.501503756751637
606,0.160052008766415,-0.220990119964279,525,524,368,1127,619,620,0.56357232901841,-0.826066722465422,0.42945597357331,0.903087795711026,-0.998635063111898,-0.0522303620846664
607,-0.136363636363637,-0.46514903829619,446,285,286,790,453,103,-0.865155466932963,0.501503756751638,-7.32747196252603e-15,-1,0.865155466932971,0.501503756751626
608,-0.0757575757575761,-0.46514903829619,448,287,288,645,218,5,-0.865155466932967,0.501503756751632,0,-1,0.865155466932967,0.501503756751632
609,0.377928562680474,0.227248999117596,863,756,864,1611,1387,1821,0.521302700562519,-0.853371838289866,0.510753487227267,0.859727209808545,-0.999811984905265,-0.0193905863705499
610,0.0571313731710931,0.239292334096478,354,353,185,1069,279,485,0.135442062056215,0.990785268272576,-0.920306586047807,-0.391197888129564,0.696773230501361,-0.717291478589212
611,-0.151515151515151,0.439010817018332,555,399,400,1010,778,1004,0.865155466932967,-0.501503756751633,3.66373598126305e-15,1,-0.865155466932968,-0.50150375675163
612,-0.0303030303030299,0.439010817018332,551,395,396,576,596,838,0.865155466932968,-0.501503756751629,0,1,-0.865155466932967,-0.501503756751631
613,0.410562116333061,-0.46344855888322,464,303,304,565,415,690,-0.860929178748322,0.508724826580874,0.014656956236671,-0.999892581047523,0.863355624121619,0.504595943599995
614,0.458483942984037,-0.458124603114126,495,305,306,689,390,125,-0.949057633710532,-0.31510253552735,0.709576530912625,-0.704628374945265,0.292117950926867,0.956382299473536
615,-0.439010817018332,-0.272727272727272,586,431,432,922,704,893,0.50150375675163,0.865155466932968,-1,-0,0.50150375675163,-0.865155466932968
616,-0.46514903829619,-0.257575757575757,431,267,268,252,298,704,0.501503756751635,0.865155466932965,-1,3.66373598126302e-15,0.501503756751628,-0.865155466932969
617,-0.227272727272728,-0.46514903829619,443,282,283,204,418,618,-0.865155466932967,0.501503756751632,0,-1,0.865155466932968,0.501503756751631
618,-0.212121212121213,-0.456436297870237,443,283,444,617,569,995,-0.865155466932968,-0.501503756751631,0.865155466932968,-0.50150375675163,0,1
619,0.170405252159295,-0.20219821772522,524,367,368,882,495,606,0.997630477174158,-0.0687999346893763,-0.565686572360954,0.824620338004414,-0.42945597357331,-0.903087795711026
620,0.138953418399863,-0.223461992650521,525,368,369,606,812,2017,0.998635063111898,0.0522303620846664,-0.551356192058196,0.834269950003646,-0.327042676974555,-0.945009570024197
621,0.231376543916446,0.0363870671192544,361,192,193,622,404,198,0.349545559662951,0.936919367779274,-0.982522673589076,-0.186142944758521,0.665968148635862,-0.745980177352268
622,0.236708459224195,0.0569505065188856,361,360,192,541,555,621,0.971135637615146,0.238527929923989,-0.765741620389807,0.643148327217597,-0.349545559662951,-0.936919367779274
623,-0.364276599762919,0.454553968020857,406,240,407,445,205,1103,0.856819541078636,0.515616402013935,-0.868209561618043,0.496197699626879,0.0587314711431445,-0.998273817295316
624,-0.287878787878788,0.46514903829619,404,237,238,768,458,718,0.865155466932969,-0.501503756751629,-1.83186799063151e-15,1,-0.865155466932966,-0.501503756751634
625,0.412520402282219,0.075563223497973,751,633,634,858,1086,1150,-0.47221674385583,-0.881482471080507,1,-7.32747196252604e-15,-0.500802950475316,0.865561323532434
626,0.285271149103193,0.0803517051621213,1117,517,886,2023,1468,461,-0.992245805870257,-0.124291032391258,0.661819590440167,-0.749663144158501,0.0949607963475299,0.995481012956572
627,-0.167227678875928,0.166822160577178,347,178,179,39,271,355,-0.957535331036599,-0.288315954842307,0.722454602933381,-0.69141835866599,0.284557743622452,0.958658902083791
628,-0.242824434865477,0.386292212155441,792,684,685,1239,1125,1304,0.860777821748042,-0.508980885286172,-0.0306982177938565,0.999528698649659,-0.858037725815777,-0.51358666364781
629,0.363959474652362,-0.437573799652058,616,462,463,751,143,539,-0.874194831705194,0.485575324970213,0.058418329396432,-0.998292191089628,0.818640415262602,0.574306425611515
630,0.439010817018332,-0.333333333333334,620,467,468,881,432,895,-0.50150375675163,-0.865155466932968,1,-0,-0.501503756751631,0.865155466932967
631,-0.439165989708787,0.395216680305335,564,409,410,1033,528,34,0.512134310166459,0.858905377995926,-0.999987713555969,-0.00495708958018663,0.51040064294268,-0.85993673237262
632,-0.464434399233191,0.441845348620406,493,244,245,425,44,681,0.292102951338431,0.956386880827721,-0.991356939752015,-0.131192294002045,0.529476310551993,-0.848324723537072
633,-0.106060606060606,-0.46514903829619,447,286,287,103,97,645,-0.86515546693297,0.501503756751627,3.66373598126303e-15,-1,0.865155466932966,0.501503756751633
634,-0.101474121087215,-0.244144852710906,531,374,375,2003,521,864,0.36818657741844,-0.929751926165735,0.443744271191087,0.896153458836762,-0.980870702638171,-0.194660382990738
635,0.227272727272727,-0.43029807659238,611,458,612,238,1095,1339,-0.865155466932967,-0.501503756751632,0.865155466932965,-0.501503756751635,-7.327471962526e-15,1
636,0.333445615249972,-0.456117610575213,461,301,462,749,133,431,-0.865155466932968,-0.501503756751631,0.868161509112954,-0.496281768851848,-0.0311880111200862,0.999513535657408
637,-0.15134969090441,-0.438620390822082,599,445,446,871,790,583,-0.867661316396529,0.49715575027253,-7.32747196252598e-15,-1,0.88114339251067,0.472849153361606
638,-0.181818181818182,-0.456436297870237,445,444,284,646,569,789,-7.32747196252599e-15,1,-0.865155466932965,-0.501503756751636,0.865155466932967,-0.501503756751632
639,-0.0602676675800782,-0.259067717928332,530,373,374,1002,588,2004,0.77190509291177,-0.635737782058666,0.136199328613686,0.990681453790865,-0.888164139106292,-0.459526345279115
640,0.0606060606060602,-0.456436297870237,452,292,453,605,597,429,-0.865155466932964,-0.501503756751637,0.865155466932964,-0.501503756751637,0,1
641,0.46514903829619,0.257575757575757,487,329,330,642,160,529,-0.501503756751636,-0.865155466932965,1,-3.66373598126301e-15,-0.50150375675163,0.865155466932968
642,0.456436297870237,0.242424242424242,487,486,329,951,589,641,-1,-1.83186799063149e-15,0.501503756751638,-0.865155466932963,0.501503756751636,0.865155466932965
643,-0.0909090909090904,0.439010817018332,553,397,398,208,776,876,0.865155466932968,-0.50150375675163,-3.66373598126304e-15,1,-0.865155466932966,-0.501503756751633
644,0.0210507276524039,0.264391796106595,509,352,353,1204,487,1070,-0.690555038870131,0.723279847839736,-0.172124622540285,-0.985075182062448,0.906104949775432,0.423052975397246
645,-0.0909090909090912,-0.456436297870237,448,447,287,1063,633,608,0,1,-0.865155466932966,-0.501503756751633,0.865155466932967,-0.501503756751632
646,-0.181818181818182,-0.439010817018332,598,444,445,872,638,871,-0.86515546693297,0.501503756751626,7.32747196252599e-15,-1,0.865155466932963,0.501503756751638
647,-0.439010817018332,0.181818181818182,571,416,417,873,764,897,0.501503756751632,0.865155466932967,-1,-1.83186799063151e-15,0.501503756751633,-0.865155466932966
648,-0.456436297870237,0.151515151515152,417,254,418,763,67,419,-0.50150375675163,0.865155466932968,-0.501503756751631,-0.865155466932967,1,-0
649,0.46514903829619,0.045454545454545,480,322,323,650,472,674,-0.501503756751626,-0.86515546693297,1,5.49560397189454e-15,-0.501503756751636,0.865155466932965
650,0.456436297870237,0.0303030303030299,480,479,322,925,325,649,-1,-0,0.501503756751626,-0.86515546693297,0.501503756751626,0.86515546693297
651,-0.46514903829619,-0.136363636363636,427,263,264,525,312,652,0.501503756751628,0.865155466932969,-1,-3.66373598126302e-15,0.501503756751635,-0.865155466932965
652,-0.456436297870237,-0.151515151515151,427,264,428,651,547,1037,-0.501503756751635,0.865155466932965,-0.501503756751635,-0.865155466932965,1,-0
653,0.46320107728462,0.379610690049974,491,333,334,708,294,655,-0.496191854356758,-0.868212902271097,0.999948849377112,-0.0101142784908025,-0.472325768146909,0.881424057275743
654,0.463489856513136,0.410492480189379,492,334,335,655,240,393,-0.509159072305085,-0.860672434256742,0.9998717803429,0.0160132093572622,-0.51099218279972,0.859585358831558
655,0.454400046135016,0.395070664417032,492,491,334,957,653,654,-0.999404232922194,0.0345134642885996,0.472325768146909,-0.881424057275743,0.509159072305085,0.860672434256742
656,0.379935891773311,0.465046404855154,382,215,216,394,215,709,0.850471434425319,-0.526021234577598,0.00660207322493577,0.999978206077079,-0.864624730363265,-0.502418227818469
657,-0.0368851910093452,0.231560775613354,351,182,183,658,207,746,-0.924101112023769,0.38214805345106,0.173553469079218,-0.984824447995971,0.744268534125792,0.667880490140447
658,-0.0574440244262257,0.237647430368001,351,350,182,949,562,657,-0.163682252336329,0.986513112061926,-0.676438697328521,-0.736498940091901,0.924101112023769,-0.38214805345106
659,-0.46514903829619,-0.196969696969696,429,265,266,660,76,290,0.501503756751628,0.865155466932969,-1,-3.66373598126302e-15,0.501503756751634,-0.865155466932966
660,-0.456436297870237,-0.181818181818181,429,428,265,573,547,659,1,-0,-0.501503756751628,0.865155466932969,-0.501503756751628,-0.865155466932969
661,-0.464311195248594,-0.441374008154046,496,273,274,662,85,537,0.548929303065847,0.835868781708973,-0.99048814586052,0.137598084687942,0.301141146468252,-0.953579577121798
662,-0.454233955055038,-0.426758233325182,496,436,273,829,366,661,0.998910782953827,0.0466609869009739,-0.507765240417703,0.861495479166056,-0.548929303065847,-0.835868781708973
663,-0.232629828746168,0.036585962204519,342,173,175,180,468,664,-0.638262216105052,-0.769819032950386,0.991664356025936,-0.12884799178748,-0.375888305698487,0.926664978101105
664,-0.239650493523184,0.0573386223169575,342,175,344,663,523,536,0.375888305698487,-0.926664978101105,0.71927548918839,0.694724960436,-0.987594847755802,0.157023618243225
665,-0.202198214711325,-0.1704052797282,534,377,378,1151,263,911,-0.0687999346893899,-0.997630477174157,0.824619779173253,0.565687386987067,-0.903087236260155,0.429457150020808
666,-0.412872595740475,-0.106060606060606,704,580,581,1188,1058,851,0.501503756751635,0.865155466932965,-1,5.49560397189453e-15,0.501503756751627,-0.86515546693297
667,-0.41092214191943,-0.464670933207996,437,276,277,668,87,313,-0.845822365071557,0.533464644324962,-0.033141342828342,-0.99945067481869,0.853162481126511,0.521645263371629
668,-0.427348774152951,-0.454828539956994,437,496,276,830,381,667,0.107712081314175,0.994182129963604,-0.848513074742864,-0.529174415472262,0.845822365071557,-0.533464644324962
669,-0.303030303030303,0.439010817018332,560,404,405,836,718,51,0.865155466932967,-0.501503756751633,0,1,-0.865155466932967,-0.501503756751631
670,-0.333350892718634,0.438488373997022,561,405,406,51,520,850,0.872086354236324,-0.489352011086904,-0.0360524306746043,0.999349899806095,-0.852242757438205,-0.523146520961503
671,-0.465115127209369,0.348800519805994,411,247,248,672,55,814,0.525898806457122,0.850547144705674,-0.999994701033114,0.00325544247276539,0.501503756751631,-0.865155466932968
672,-0.456435768473432,0.364240918841156,411,410,247,786,519,671,0.999994838676868,0.00321288338173752,-0.502418227818468,0.864624730363266,-0.525898806457122,-0.850547144705674
673,0.46514903829619,0.0757575757575754,481,323,324,674,448,728,-0.501503756751637,-0.865155466932964,1,-7.32747196252604e-15,-0.501503756751626,0.865155466932971
674,0.456436297870237,0.0606060606060602,481,480,323,828,649,673,-1,-0,0.501503756751636,-0.865155466932965,0.501503756751637,0.865155466932964
675,0.20807876942984,0.106393571076772,359,190,191,676,156,405,0.0695655141321769,0.997577385090262,-0.885539176447151,-0.464564706986338,0.860325420319222,-0.509745202186891
676,0.206919060968439,0.127428230187391,359,358,190,1111,462,675,0.851621011940513,0.524158041072935,-0.922986182718464,0.384833089157883,-0.0695655141321769,-0.997577385090262
677,0.454857450765079,-0.427339368000906,495,307,465,125,305,566,0.532398607181343,-0.846493782063026,0.544433902954185,0.838803746602311,-0.995316489775836,0.0966699807608809
678,0.426286054466292,-0.437527131245937,647,464,495,679,690,566,-0.872168269035991,0.489206000051884,0.0359570118777146,-0.999353337562259,0.728529840919801,0.685014066198184
679,0.410021763631998,-0.427904219689145,647,617,464,968,592,678,0.237350054261496,0.971424187336338,-0.893911339456219,-0.448243814448776,0.872168269035991,-0.489206000051884
680,0.186096299341246,-0.15925161843414,367,366,198,795,475,585,0.829586787501273,-0.558377795048583,0.0553766766409594,0.998465534549993,-0.955297996868623,-0.295644612971041
681,-0.455017974036754,0.427398918011136,493,245,409,632,398,1016,-0.529476310551993,0.848324723537072,-0.54606427545557,-0.837743282319341,0.994568284859067,-0.104086150627703
682,-0.426066255252448,0.437545170181274,648,408,493,1015,724,1016,0.881460287184466,-0.472258151985415,-0.0406739877540848,0.999172470957933,-0.721105738720822,-0.692825023785875
683,0.46514903829619,-0.136363636363636,474,316,317,558,197,684,-0.501503756751643,-0.86515546693296,1,-5.49560397189448e-15,-0.501503756751625,0.865155466932971
684,0.456436297870237,-0.121212121212121,474,317,475,683,505,901,0.501503756751625,-0.865155466932971,0.501503756751625,0.865155466932971,-1,3.66373598126307e-15
685,0.46514903829619,-0.196969696969697,472,314,315,722,115,686,-0.501503756751631,-0.865155466932967,1,-0,-0.501503756751632,0.865155466932967
686,0.456436297870237,-0.181818181818182,472,315,473,685,246,853,0.501503756751632,-0.865155466932967,0.501503756751628,0.865155466932969,-1,-3.66373598126302e-15
687,-0.257575757575758,-0.43029807659238,595,442,596,999,570,1369,-0.865155466932967,-0.501503756751631,0.865155466932967,-0.501503756751631,0,1
688,-0.435838831802861,-0.395299310957224,590,435,436,903,479,712,0.466500377962237,0.884520998824273,-0.999721010528881,0.023619930294431,0.447244341757473,-0.894411817210576
689,0.441795343591235,-0.464103158407862,495,304,305,690,416,614,-0.834520914043477,0.550976264483362,-0.125930128586267,-0.992039113500192,0.949057633710532,0.31510253552735
690,0.427096426004612,-0.454078211844798,495,464,304,678,613,689,-0.0359570118777146,0.999353337562259,-0.863355624121619,-0.504595943599995,0.834520914043477,-0.550976264483362
691,-0.46514903829619,0.0151515151515156,422,258,259,73,344,692,0.501503756751633,0.865155466932966,-1,-1.83186799063151e-15,0.501503756751632,-0.865155466932967
692,-0.456436297870237,4.36572074787496e-16,422,259,423,691,179,535,-0.501503756751632,0.865155466932967,-0.501503756751633,-0.865155466932967,1,-0
693,0.46514903829619,-0.0151515151515155,478,320,321,599,346,694,-0.501503756751629,-0.865155466932969,1,3.66373598126302e-15,-0.501503756751635,0.865155466932965
694,0.456436297870237,-3.13406707993143e-16,478,321,479,693,325,326,0.501503756751635,-0.865155466932965,0.501503756751637,0.865155466932964,-1,-0
695,0.439010817018332,0.303030303030303,641,488,489,1014,739,779,-0.501503756751633,-0.865155466932966,1,-0,-0.501503756751635,0.865155466932965
696,0.121212121212121,0.456436297870237,390,224,391,781,22,1021,0.865155466932969,0.501503756751628,-0.865155466932969,0.501503756751629,-3.66373598126304e-15,-1
697,-0.402875308542764,0.12081894142739,697,696,573,1513,874,898,0.999354341210983,-0.0359291066234878,-0.467683273325566,0.883896122772062,-0.497540947854197,-0.867440490874358
698,-0.439010817018332,-0.0303030303030299,578,423,424,933,428,867,0.501503756751632,0.865155466932967,-1,-0,0.501503756751632,-0.865155466932967
699,-0.439010817018332,0.212121212121213,570,415,416,889,744,873,0.501503756751633,0.865155466932966,-1,-1.83186799063151e-15,0.501503756751632,-0.865155466932967
700,-0.269472881914193,0.13992353836667,1108,898,1064,1261,1985,1423,0.850350389968364,0.526216889011225,-0.964008530307051,0.265871310026559,0.168741680853044,-0.985660309205402
701,-0.43029807659238,-0.196969696969696,584,583,429,1269,573,1005,1,9.15933995315759e-15,-0.50150375675163,0.865155466932968,-0.501503756751628,-0.865155466932969
702,-0.412872595740474,-0.227272727272727,708,584,585,1270,1006,1291,0.501503756751634,0.865155466932965,-1,-1.83186799063148e-15,0.501503756751633,-0.865155466932966
703,-0.46514903829619,-0.287878787878787,432,268,269,704,79,716,0.501503756751628,0.865155466932969,-1,-3.66373598126302e-15,0.501503756751635,-0.865155466932965
704,-0.456436297870237,-0.272727272727272,432,431,268,615,616,703,1,-0,-0.501503756751628,0.865155466932969,-0.501503756751628,-0.865155466932969
705,-0.0151515151515155,-0.46514903829619,450,289,290,706,110,109,-0.865155466932968,0.50150375675163,3.66373598126301e-15,-1,0.865155466932965,0.501503756751636
706,-0.0303030303030306,-0.456436297870237,450,449,289,514,513,705,0,1,-0.865155466932967,-0.501503756751631,0.865155466932968,-0.50150375675163
707,0.464244913359904,0.348760639590336,490,332,333,295,261,708,-0.492822841144321,-0.870129672661747,0.998642030273116,0.0520969804498089,-0.515613986940208,0.856820994415766
708,0.454554145830553,0.364276771141988,490,333,491,707,653,843,0.515613986940208,-0.856820994415766,0.496191854356758,0.868212902271097,-0.998273090815117,-0.0587438180103573
709,0.364240918841156,0.456435768473432,383,382,216,821,656,201,0.00321288338173929,-0.999994838676868,0.864624730363265,0.502418227818469,-0.850547144705673,0.525898806457124
710,0.437545170181274,0.426066255252448,646,492,494,788,393,844,-0.472258151985419,-0.881460287184464,0.999172470957933,0.0406739877540799,-0.692825023785873,0.721105738720823
711,-0.303030303030303,-0.439010817018332,594,440,441,894,604,1000,-0.865155466932967,0.501503756751631,0,-1,0.865155466932968,0.50150375675163
712,-0.428255820931185,-0.409822582877384,590,436,645,688,829,990,-0.447244341757473,0.894411817210576,-0.495153563897189,-0.868805471990084,0.976064148457473,-0.217482822530855
713,0.386001393598291,0.332966736147891,867,759,760,1388,1296,1596,-0.509626791114584,-0.86039556820003,0.999185951783342,0.0403414645100633,-0.499092930013011,0.866548467894917
714,0.169744758427838,0.201963644175548,513,356,357,1048,276,510,-0.421555957222449,0.906802390231888,-0.573147924613885,-0.819451924465857,0.997347648157985,0.0727850857919173
715,-0.46514903829619,-0.318181818181818,433,269,270,716,93,314,0.501503756751631,0.865155466932967,-1,1.83186799063151e-15,0.501503756751631,-0.865155466932968
716,-0.456436297870237,-0.303030303030302,433,432,269,480,703,715,1,1.8318679906315e-15,-0.501503756751635,0.865155466932965,-0.501503756751631,-0.865155466932967
717,-0.318181818181818,0.46514903829619,405,238,239,718,242,520,0.865155466932966,-0.501503756751633,1.83186799063151e-15,1,-0.865155466932968,-0.501503756751631
718,-0.303030303030303,0.456436297870237,405,404,238,669,624,717,0,-1,0.865155466932966,0.501503756751634,-0.865155466932966,0.501503756751633
719,-0.46514903829619,-0.0757575757575753,425,261,262,720,286,766,0.501503756751632,0.865155466932967,-1,-1.83186799063151e-15,0.501503756751632,-0.865155466932967
720,-0.456436297870237,-0.0606060606060601,425,424,261,497,379,719,1,-0,-0.501503756751632,0.865155466932967,-0.501503756751632,-0.865155466932967
721,0.46514903829619,-0.227272727272728,471,313,314,135,141,722,-0.501503756751631,-0.865155466932967,1,1.83186799063151e-15,-0.50150375675163,0.865155466932968
722,0.456436297870237,-0.212121212121212,471,314,472,721,685,1017,0.50150375675163,-0.865155466932968,0.501503756751631,0.865155466932967,-1,1.83186799063151e-15
723,-0.44180380462874,0.464090944985957,493,242,243,724,46,425,0.833191982671965,-0.5529838334085,0.127549051469853,0.991832263777067,-0.949381341443247,-0.314125880053556
724,-0.427057227399205,0.454125847339065,493,408,242,682,426,723,0.0406739877540848,-0.999172470957933,0.859585358831557,0.510992182799722,-0.833191982671965,0.5529838334085
725,0.41109900973641,0.464717102271302,381,214,215,726,262,394,0.837743282319342,-0.546064275455569,0.0299279157178821,0.999552059605093,-0.858716249908978,-0.51245136563606
726,0.427398918011136,0.455017974036754,381,494,214,844,18,725,-0.104086150627703,-0.994568284859067,0.848324723537073,0.529476310551991,-0.837743282319342,0.546064275455569
727,0.46514903829619,0.106060606060606,482,324,325,728,149,165,-0.501503756751627,-0.86515546693297,1,7.32747196252603e-15,-0.501503756751637,0.865155466932964
728,0.456436297870237,0.0909090909090905,482,481,324,1085,673,727,-1,-0,0.501503756751626,-0.865155466932971,0.501503756751627,0.86515546693297
729,-0.138296132762983,0.189313345106283,348,179,180,355,241,730,-0.998199293908453,-0.0599847450662786,0.545962123313433,-0.83780985904147,0.395142310920348,0.918619918203675
730,-0.12755558896917,0.207112334604332,348,180,349,729,181,965,-0.395142310920348,-0.918619918203675,0.997577385090262,-0.0695655141321799,-0.509209878981592,0.860642375872553
731,-0.189240865038189,-0.138041983014651,378,209,210,263,78,732,0.0699778942345723,-0.997548542336911,0.830576863726041,0.556904007386384,-0.917946951508929,0.396703156296323
732,-0.207619643627305,-0.127817237141469,378,210,379,731,311,251,0.917946951508929,-0.396703156296323,0.0386658173221015,0.999252197681253,-0.834267690301726,-0.551359611250792
733,0.43029807659238,0.0151515151515149,631,479,632,326,925,1300,0.501503756751634,-0.865155466932966,0.50150375675163,0.865155466932968,-1,1.09912079437891e-14
734,0.289840254865253,0.047755725526522,657,517,518,1468,1118,1443,0.30257647467745,0.953125110870429,-0.98466846945395,-0.174436249854254,0.665001532660502,-0.746841992364639
735,-0.0461724192430096,-0.290787711738236,662,529,530,1457,1002,1173,0.706632845755228,-0.707580399177273,0.0934301359730616,0.995625838200303,-0.94590403410382,-0.324446541461177
736,0.0909090909090904,-0.439010817018332,607,453,454,1049,550,831,-0.865155466932971,0.501503756751626,3.66373598126306e-15,-1,0.865155466932965,0.501503756751634
737,-0.19009789873199,0.137910744319099,346,177,178,738,58,39,-0.924911133588299,-0.380183370183925,0.806733733379983,-0.59091512370796,0.0819793724064938,0.996634026360648
738,-0.208950231635182,0.127541076045839,346,345,177,1073,42,737,-0.83369550403169,0.552224416842779,0.0648101543564397,-0.997897611928345,0.924911133588299,0.380183370183925
739,0.456436297870237,0.303030303030303,488,331,489,302,12,695,0.501503756751636,-0.865155466932965,0.501503756751637,0.865155466932964,-1,-0
740,0.303030303030303,0.456436297870237,385,384,218,855,301,769,0,-1,0.865155466932967,0.501503756751631,-0.865155466932967,0.501503756751631
741,-0.223915757275047,-0.0728909741713866,380,211,212,80,358,742,-0.19491087615531,-0.980820957339498,0.95258954339827,0.30425838001323,-0.745564348958445,0.666433643780212
742,-0.238186908948666,-0.0573597735768825,380,212,343,741,511,526,0.745564348958445,-0.666433643780212,0.365716514707501,0.930726292134373,-0.98145034464915,-0.191716512038128
743,-0.46514903829619,0.227272727272728,415,251,252,60,338,744,0.501503756751632,0.865155466932967,-1,-0,0.501503756751632,-0.865155466932967
744,-0.456436297870237,0.212121212121213,415,252,416,743,456,699,-0.501503756751632,0.865155466932967,-0.501503756751633,-0.865155466932966,1,1.83186799063151e-15
745,-0.000429618863015617,0.236530821739034,352,183,184,746,259,487,-0.891048953176681,0.453907218540024,0.00774644961026221,-0.999969995809092,0.876029469826244,0.482257574327194
746,-0.0195487565683787,0.244707089750363,352,351,183,561,657,745,-0.210934116800951,0.977500280495818,-0.744268534125792,-0.667880490140447,0.891048953176681,-0.453907218540024
747,0.439010817018332,-0.272727272727273,622,469,470,916,554,980,-0.501503756751631,-0.865155466932967,1,-0,-0.501503756751631,0.865155466932967
748,0.166666666666666,-0.43029807659238,610,609,456,1331,1053,376,-5.49560397189449e-15,1,-0.865155466932968,-0.501503756751631,0.865155466932964,-0.501503756751637
749,0.318181818181818,-0.46514903829619,461,300,301,750,347,636,-0.865155466932965,0.501503756751636,-1.83186799063151e-15,-1,0.865155466932968,0.501503756751631
